Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
9212,121,3,67.35340644,47.10108549,7,12,12,1976,0.212515361,B,B,19,3293,16,628.0,3,7,B
3022,83,1,42.70103167,19.3830287,7,16,17,2000,0.007720282,B,B,38,4788,2,1152.6307692307691,0,4,B
9961,23,1,51.28947636,36.407049064837906,1,3,17,1977,0.014072961,B,B,2,475,0,1152.6307692307691,0,0,B
6764,104,2,45.58102389,26.98243219,6,5,5,1917,7.82e-05,B,B,22,6398,141,1046.0,3,23,B
7720,48,1,35.16928731,18.08548178,6,3,9,1981,0.041124634,B,B,46,9515,5,1152.6307692307691,1,10,B
4809,1,2,68.67221762,67.20114287,1,5,9,2016,0.007122317,B,B,1,264,0,1152.6307692307691,0,1,B
8877,55,3,85.99932894,44.89264174,10,16,17,1989,0.041365446,B,B,31,5569,0,1152.6307692307691,1,4,B
7817,81,2,43.00678539,27.34187342,5,5,5,1964,0.006076152,B,B,30,5285,0,645.0,6,6,B
10614,27,1,44.25499476,36.407049064837906,1,3,1,1977,0.211401214,B,B,9,1892,0,1152.6307692307691,0,1,B
5553,22,3,80.68829375,36.407049064837906,1,7,1,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B
16488,9,1,34.73056003,21.26125019,9,10,22,1988,0.136244425,B,B,11,2370,0,1152.6307692307691,0,1,B
11002,119,2,39.88853665,25.39979185,6,5,9,1968,0.033493708,B,B,66,10573,1,1322.0,3,8,B
13592,31,3,68.56716857,69.15656737,7,3,9,1960,0.0,B,B,23,3684,2,1152.6307692307691,0,4,B
15050,28,3,61.37808759,42.60584812,6,6,9,1971,0.118537385,B,B,30,6207,1,1183.0,1,0,B
13553,94,2,60.62225047,36.407049064837906,0,23,24,1977,0.282797669,B,B,33,8667,2,1152.6307692307691,0,6,B
9041,27,2,86.13049105,46.39926422,15,7,14,2009,0.051815435,B,B,5,1227,0,1152.6307692307691,0,0,B
5461,155,4,86.95595259,63.15980777,6,4,6,1938,0.042307271,B,B,17,2810,9,4849.0,3,6,B
16274,113,1,103.7634343,104.9269218,1,21,20,2014,0.050755569,B,B,24,5469,1,145.0,0,1,B
6245,23,2,59.85697851,36.407049064837906,1,8,25,1977,0.075778755,B,B,6,1437,3,1152.6307692307691,0,2,B
8245,123,2,44.49695417,29.1221259,5,2,9,1969,0.0,B,B,47,11319,0,1145.0,3,5,B
6491,6,3,80.52416501,40.70104008,1,6,1,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B
